URL,Cena,Cena za m²,Adres,Powierzchnia (m²),Liczba pokoi,Ogrzewanie,Rynek,Typ ogłoszeniodawcy,Rok budowy,Rodzaj zabudowy,Okna,Materiał budynku
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-27m2-balkon-bez-prowizji-ID4uAa6,Brak danych,Brak danych,"ul. Do Groty, Zakrzówek, Dębniki, Kraków, małopolskie",27.93m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/topwspaniala-kawalerka-wydziel-sypialnie-balkon-ID4w3Qd,452 000 zł,12 452 zł/m²,"ul. Jana Henryka Dąbrowskiego, Wola, Jeżyce, Poznań, wielkopolskie",36.3m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2025,blok,Brak danych,silikat
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-kawalerka-raclaw-ID4tb6H,255 000 zł,7 767 zł/m²,"Racław, Bogdaniec, gorzowski, lubuskie",32.83m²,1 pokój,gazowe,pierwotny,biuro nieruchomości,2024,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-przy-metrze-mlociny-blisko-las-galeria-ID4uzjo,559 999 zł,20 000 zł/m²,"Huta, Bielany, Warszawa, mazowieckie",28m²,1 pokój,miejskie,wtórny,prywatny,2015,blok,drewniane,silikat
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-41m2-taras-bez-posrednikow-ID4uGXi,Brak danych,Brak danych,"ul. Oliwska, Bródno, Targówek, Warszawa, mazowieckie",41.23m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-balkon-z-widokiem-na-panorame-miasta-ID4wfdf,530 000 zł,15 916 zł/m²,"ul. Włoska, Wola Duchacka, Podgórze Duchackie, Kraków, małopolskie",33.3m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1981,blok,plastikowe,wielka płyta
https://www.otodom.pl/pl/oferta/mieszkanie-40-m2-balkon-5-m2-ID4wdaf,502 000 zł,12 550 zł/m²,"Brwinów, Brwinów, pruszkowski, mazowieckie",40m²,1 pokój,inne,wtórny,biuro nieruchomości,2010,blok,Brak danych,cegła
https://www.otodom.pl/pl/oferta/mieszkanie-blok-34-90m2-z-mozliwoscia-zrobienia-m2-ID4u5rp,290 000 zł,8 309 zł/m²,"ul. Działkowicza, Zabobrze, Jelenia Góra, dolnośląskie",34.9m²,1 pokój,miejskie,wtórny,biuro nieruchomości,Brak danych,blok,plastikowe,wielka płyta
https://www.otodom.pl/pl/oferta/wroclaw-gliniana-mieszkanie-sprzedaz-1-pok-33m2-ID4wcR1,453 000 zł,13 727 zł/m²,"Huby, Krzyki, Wrocław, dolnośląskie",33m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1987,blok,plastikowe,wielka płyta
https://www.otodom.pl/pl/oferta/studio-z-aneksem-sypialnianym-od-zaraz-ID4u0LO,480 000 zł,14 260 zł/m²,"ul. Mariana Hemara, Brzeziny, Białołęka, Warszawa, mazowieckie",33.66m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,2024,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-z-miejscem-parkingowym-ID4waMz,385 000 zł,11 810 zł/m²,"ul. Henryka Kułakowskiego, Borek Fałęcki, Łagiewniki-Borek Fałęcki, Kraków, małopolskie",32.6m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,Brak danych,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/centrum-kawalerka-pod-klucz-pod-inwestycje-ID4s0S7,229 000 zł,15 578 zł/m²,"ul. Stefana Otwinowskiego, Osiedle Oficerskie, Grzegórzki, Kraków, małopolskie",14.7m²,1 pokój,gazowe,wtórny,prywatny,Brak danych,Brak danych,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-35m2-loggia-bezposrednio-ID4ujIZ,534 780 zł,15 060 zł/m²,"ul. Leona Heyki, Międzyodrze-Wyspa Pucka, Śródmieście, Szczecin, zachodniopomorskie",35.51m²,1 pokój,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-przy-ul-platnosc-20-80-ID4tDng,206 800 zł,8 000 zł/m²,"ul. dr. Stefana Kopcińskiego, Fabryczna Widzew, Widzew, Łódź, łódzkie",25.85m²,1 pokój,miejskie,wtórny,prywatny,1940,kamienica,plastikowe,cegła
https://www.otodom.pl/pl/oferta/mikrokawalerka-przy-uczelni-idealna-na-wynajem-ID4wfow,199 000 zł,11 352 zł/m²,"ul. Pszczyńska, Ligota Zabrska, Gliwice, śląskie",17.53m²,1 pokój,brak informacji,pierwotny,biuro nieruchomości,Brak danych,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/chmielna-duo-mieszkanie-1-pok-b1-30-ID4nYBm,1 327 000 zł,30 118 zł/m²,"ul. Chmielna, Mirów, Wola, Warszawa, mazowieckie",44.06m²,1 pokój,inne,pierwotny,deweloper,2025,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/30-metrow-w-centrum-miasta-po-remoncie-ID4uzHs,405 000 zł,13 808 zł/m²,"ul. Jarosława Dąbrowskiego, Staromieście, Rzeszów, podkarpackie",29.33m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1980,blok,Brak danych,pustak
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-36m2-balkon-bezposrednio-ID4uadK,Brak danych,Brak danych,"ul. Jodłowicka, Pracze Odrzańskie, Fabryczna, Wrocław, dolnośląskie",36m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-na-warszawskim-metrze-raclawicka-ID4wd7r,400 000 zł,20 450 zł/m²,"ul. Racławicka, Wyględów, Mokotów, Warszawa, mazowieckie",19.56m²,1 pokój,miejskie,wtórny,prywatny,1956,kamienica,plastikowe,cegła
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-25m2-bezposrednio-ID4uEI7,402 380 zł,15 500 zł/m²,"ul. Kantorowicka, Zesławice, Wzgórza Krzesławickie, Kraków, małopolskie",25.96m²,1 pokój,brak informacji,pierwotny,deweloper,2024,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-w-dobrej-lokalizacji-ID4wd9H,265 400 zł,10 595 zł/m²,"Centrum, Śródmieście, Szczecin, zachodniopomorskie",25.05m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2000,blok,Brak danych,cegła
https://www.otodom.pl/pl/oferta/kawalerka-z-garderoba-w-centrum-zyrardowa-ID4uQJb,215 000 zł,9 782 zł/m²,"ul. Ludwika Waryńskiego, Żyrardów, żyrardowski, mazowieckie",21.98m²,1 pokój,brak informacji,wtórny,prywatny,Brak danych,kamienica,plastikowe,cegła
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-33m2-bez-posrednikow-ID4ul2k,317 280 zł,9 499 zł/m²,"ul. Jachtowa, Luboń, poznański, wielkopolskie",33.4m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/po-remoncie-osobna-kuchnia-bezposrednio-ID4sXjc,569 000 zł,16 985 zł/m²,"ul. Siennicka 42, Grochów, Praga-Południe, Warszawa, mazowieckie",33.5m²,1 pokój,miejskie,wtórny,prywatny,1960,kamienica,plastikowe,cegła
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-31m2-balkon-bezposrednio-ID4ul5f,Brak danych,Brak danych,"ul. hm. Aleksandra Kamińskiego, Fabryczna, Śródmieście, Łódź, łódzkie",31.37m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-35m2-balkon-bezposrednio-ID4uiYe,380 307 zł,10 585 zł/m²,"Antoniego Tabaki, Swarzędz, Swarzędz, poznański, wielkopolskie",35.93m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/apartament-z-balkonem-blisko-morza-50-m-miedzywo-ID4wcJC,490 000 zł,20 098 zł/m²,"ul. Wojska Polskiego, Międzywodzie, Dziwnów, kamieński, zachodniopomorskie",24.38m²,1 pokój,gazowe,wtórny,biuro nieruchomości,2021,apartamentowiec,plastikowe,inny
https://www.otodom.pl/pl/oferta/mieszkanie-27-m-sosnowiec-ID4weht,150 000 zł,5 556 zł/m²,"Dańdówka, Sosnowiec, śląskie",27m²,1 pokój,miejskie,wtórny,biuro nieruchomości,Brak danych,kamienica,plastikowe,cegła
https://www.otodom.pl/pl/oferta/kawalerka-32-6m2-ul-fiolkowa-pradnik-czerwony-b-ID4we2a,450 000 zł,14 063 zł/m²,"ul. Fiołkowa, Rakowice, Prądnik Czerwony, Kraków, małopolskie",32m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,1990,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/do-wprowadzenia-centrum-miasta-bez-prowizji-ID4uykL,323 000 zł,7 503 zł/m²,"ul. Kupiecka, Centrum, Zielona Góra, lubuskie",43.05m²,1 pokój,gazowe,wtórny,prywatny,Brak danych,kamienica,plastikowe,cegła
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-26m2-ogrodek-bezposrednio-ID4uo6F,Brak danych,Brak danych,"ul. Zawiszy Czarnego, Osiedle Tysiąclecia, Katowice, śląskie",26.38m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/wyjatkowe-mieszkanie-w-sercu-bydgoszczy-ID4rX0q,238 000 zł,5 388 zł/m²,"ul. Zygmunta Krasińskiego, Śródmieście, Bydgoszcz, kujawsko-pomorskie",44.17m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1970,Brak danych,Brak danych,cegła
https://www.otodom.pl/pl/oferta/kawalerka-w-centrum-lubonia-ID4uY2f,280 000 zł,9 312 zł/m²,"al. Aleja Jana Pawła II, Luboń, poznański, wielkopolskie",30.07m²,1 pokój,elektryczne,pierwotny,prywatny,2025,blok,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/studio-50m2-widok-na-spichrza-nad-brda-ID4weHY,985 000 zł,19 700 zł/m²,"ul. Stary Port, Stare Miasto, Bydgoszcz, kujawsko-pomorskie",50m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2020,apartamentowiec,Brak danych,beton komórkowy
https://www.otodom.pl/pl/oferta/kamienica-po-rewitalizacji-w-2017-roku-ID4uSag,550 000 zł,19 117 zł/m²,"ul. Środkowa, Nowa Praga, Praga-Północ, Warszawa, mazowieckie",28.77m²,1 pokój,inne,wtórny,biuro nieruchomości,Brak danych,kamienica,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/apartament-23-vat-inwestycja-7-rok-rewalor-ID4wfi1,247 820 zł,14 760 zł/m²,"ul. Parkowa, Węgierska Górka, Węgierska Górka, żywiecki, śląskie",16.79m²,1 pokój,kotłownia,wtórny,prywatny,Brak danych,apartamentowiec,plastikowe,beton
https://www.otodom.pl/pl/oferta/mieszkanie-do-remontu-bartodzieje-ID4waBK,199 900 zł,5 645 zł/m²,"Bartodzieje, Bydgoszcz, kujawsko-pomorskie",35.41m²,1 pokój,inne,wtórny,biuro nieruchomości,1920,kamienica,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/perelka-inwestycje-z-happy-home-ID4tcK2,239 000 zł,12 579 zł/m²,"ul. Andrzeja Struga, Stare Polesie, Polesie, Łódź, łódzkie",19m²,1 pokój,miejskie,wtórny,biuro nieruchomości,Brak danych,kamienica,plastikowe,cegła
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-28m2-balkon-ID4ug0H,Brak danych,Brak danych,"ul. Malinowa, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",28.93m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-29m2-balkon-ID4umDb,553 200 zł,18 658 zł/m²,"ul. Fajansowa, Raków, Włochy, Warszawa, mazowieckie",29.65m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-26m2-ogrodek-bezposrednio-ID4ubbJ,Brak danych,Brak danych,"ul. Szuwarowa, Julianów, Bałuty, Łódź, łódzkie",26.41m²,1 pokój,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerki-inwestycyjne-przy-monopolis-ID4tcyT,186 400 zł,8 000 zł/m²,"ul. Juliana Tuwima, Fabryczna Widzew, Widzew, Łódź, łódzkie",23.3m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,Brak danych,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/sloneczna-i-przestronna-kawalerka-blisko-centrum-ID4wbcS,420 000 zł,15 487 zł/m²,"ul. Hugo Kołłątaja, Grabówek, Gdynia, pomorskie",27.12m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,1975,blok,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/mokotow-1-pok-ogrodek-sloneczne-ciche-metro-ID4wdW8,599 000 zł,19 083 zł/m²,"ul. Jarosława Dąbrowskiego, Stary Mokotów, Mokotów, Warszawa, mazowieckie",31.39m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1955,kamienica,plastikowe,cegła
https://www.otodom.pl/pl/oferta/niesamowita-kawalerka-stan-deweloperski-bytom-ID4pBaN,223 175 zł,7 900 zł/m²,"Śródmieście, Bytom, śląskie",28.25m²,1 pokój,brak informacji,pierwotny,deweloper,2024,apartamentowiec,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-28m2-balkon-bez-prowizji-ID4uhpM,Brak danych,Brak danych,"ul. Piwna, Plac Grunwaldzki, Śródmieście, Wrocław, dolnośląskie",28.6m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-27m2-ogrodek-bezposrednio-ID4ubqr,291 575 zł,10 614 zł/m²,"ul. Promenada, Dopiewiec, Dopiewo, poznański, wielkopolskie",27.47m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-30-m-spol-wlasnosciowe-pomorzany-ID4wdap,279 900 zł,9 330 zł/m²,"ul. 9 Maja, Pomorzany, Zachód, Szczecin, zachodniopomorskie",30m²,1 pokój,miejskie,wtórny,biuro nieruchomości,Brak danych,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/taniej-tylko-na-otodom-kawalerka-z-balkonem-ID4uOE6,377 892 zł,10 800 zł/m²,"ul. Dworcowa, Śródmieście, Bydgoszcz, kujawsko-pomorskie",34.99m²,1 pokój,miejskie,pierwotny,deweloper,2026,blok,plastikowe,silikat
https://www.otodom.pl/pl/oferta/kawalerka-doskonala-pod-inwestycje-na-wynajem-ID4weh2,197 020 zł,6 321 zł/m²,"Okmiany, Chojnów, legnicki, dolnośląskie",31.17m²,1 pokój,inne,wtórny,biuro nieruchomości,Brak danych,Brak danych,,Brak danych
